,_id,title,text,metadata,num
1537,1772_,,"skills bitcoin, ethereum solidity hyperledger, beginner go, beginner r3 corda, beginner tendermint, nodejs, c programming, java, machine learning specilaized in brain computer interface, computer networking and server admin, computer vision, data analytics, cloud computing, reactjs, angulareducation details january 2014 to january 2018 bachelor of engineering computer science engineering thakur college of engineering and technology september 2016 to march 2017 dynamic blood bank system mumbai, maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technologies skill details networking exprience 27 months data analytics exprience 11 months computer vision exprience 6 months java exprience 6 months machine learning exprience 6 monthscompany details company zhypility technologies description une 2018 company area business owner amway enterprise limited description business strategizing promotion, analytics and networking terms company virtual description developing prototype of smart india hackthon to deployment level. 3.n",,144
1538,1773_,,"etworking and switch intern bharti airtel private limited mumbai company 1.international research scholar university of rome, tor vergata rome description nov 2017 nov 2017 has done research on reality based brain computer interface and proposed paper in international journal of advanced research ijar 20656 accepted paper by reviewer and smart kisan revolutionizing country ijsrd accepted for publication company description under reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description i was handling group of interns in the marketing and sales team of nearby to promote on all social media platform the nearby products. company promotion and stock marketing drums foods international description company 8.data science and web analytics positron internet virtual description company description i was making people aware about women equality rights and raise voice against violence through various modes of events and other sources of media to help the society. company iit bombay and iit kgp startup description company iit bombay and iit kgp startup description ",,165
1539,1774_,,"hobbies playing chess solving rubik's cube watching series languages english hindi marathi education details january 2014 to january 2017 bachelor s degree information technology, first class pune, maharashtra jspm s jayawantrao sawant college of engineering january 2010 to january 2014 diploma information technology, first class nashik, maharashtra k. k. wagh polytechnic january 2010 ssc, first class nashik, maharashtra new era english school blockchain developer blockchain developer corpcloud global services pvt. ltd skill details blockchain exprience 6 months smart contracts exprience 6 months dapps exprience 6 months mean stack exprience 12 monthscompany details company corpcloud global services pvt. ltd. description worked",,100
1540,1775_,," productively with the team to identify requirements and proposed ideas on enhancing the product. developing and managing user s blockchain account wallets and transactions. regularly monitoring smooth executions of blockchain transactions and wallet functions along with identifying and correcting possible errors. writing smart contracts, their api s and documenting them. company corpcloud global services pvt. ltd. description identifying complex bugs in the system and resolving them. implemented and updated application modules under the direction of seniors. effectively coded required changes and alterations and checked in into repository using bit bucket. performed code check ins and check outs regularly and worked with api s.",,103
1541,1776_,,"skills strong cs fundamentals and problem solving ethereum, smart contracts, solidity skills golang, node, angular, react culturally fit for startup environment mongodb, postgresql, mysql enthusiastic to learn new technologies aws, docker, microservices blockchain, protocol, consensuseducation details january 2014 m.tech computer engineering jaipur, rajasthan malaviya national institute of technology jaipur january 2011 b.e. computer science and engg kolhapur, maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill details mongodb exprience 16 months contracts exprience 12 months mysql exprience 9 months aws exprience 6 months problem solving exprience 6 monthscompany details company xinfin orgnization description xinfin is a global open source hybrid blockchain protocol. rolled out multiple blockchain based pilot projects on different use cases for various clients. eg. tradefinex supply chain management , land registry govt of mh , infactor invoice factoring build a secure and scalable hosted wallet based on erc 20 standards for xinfin network. working on production level blockchain use cases. technology ethereum blockchain, solidity, smart contracts, dapps, nodejs company oro wealt",,165
1542,1777_,,"h description orowealth is a zero commision online investment platform, currently focused on direct mutual funds build various scalable web based products b2b and b2c based on mean stack technology and integrated with multiple finance applications entities. eg. integration kyc and mf entities. technology node.js, angular.js, mongodb, express company yallaspree description hyderabad, telangana yallaspree is a largest digital shopping directory in u.a.e with over 22k stores. own the responsibility to develop and maintain following modules admin and vendor interface database operations writing webservices complete notification system events and offers page technology cakephp php framework , jquery, mysql company railtiffin.com description mumbai, maharashtra railtiffin.com is an e commerce platform to serve food to railway passengers. worked on multiple roles like bug fixing, db operations, feature customisation and writing api endpoints. technology opencart ecommerce framework , jquery, mysql company accolite software india private limited description bengaluru, ka accolite is a global it services company headquartered in dallas, usa with offices in india. worked on birst analytics tool to develop, deploy and maintain reports",,171
1543,1778_,,"key skills programing languages c, c , python, apex, visualforce, database mysql, framework django, technologies salesforce.com administration and development , force.com, salesforce crm, blockchain website designing html5, css3, project diploma project name vanet virtual ad hoc network technology used java. about project a system has been made for video streaming. in this project, we give the real, time video steaming on two or more devices using vanet ap degree project name drowsiness detection system technology used python, raspberry pi. about project a system has been made for driver safety when parson driving car. it dete",,95
1544,1779_,,"cts drowsy condition of a parson then system brings the alarm.education details january 2017 b.e computer engineering pune, maharashtra sanghavi college of engineering january 2014 diploma computer technology nashik, maharashtra shree mahavir polytechnic january 2010 s.s.c. nashik, maharashtra c.d.o.meri high school blockchain developer skill details ap exprience 6 months apex exprience 6 months c exprience 6 months crm exprience 6 months customer relationship management exprience 6 monthscompany details company description job description managing the mining firm, creating the smart contract on waves and ethereum both platform",,86
1545,1780_,,"software skills languages c, c java operating systems windows xp, 7, ubuntu rdbms oracle sql database, my sql, postgresql markup scripting html, javascript php, css, jquery, angular js. framework struts, hibernate, spring, mvc web server tomcat and glassfish. web services rest and soap training detail duration 4 months from united telecommunication limited jharnet project place ranchi, jharkhand networking requirements elementary configuration of router and switch, ip and mac addressing, lease line, osi layers, routing protocols. status network designer.education details 2 high school diploma government women ranchi, jharkhand the institution blockchain engineer blockchain engineer auxledger skill details java exprience 19 months css exprience 12 months html exprience 12 months javascript exprience 12 months c exprience 6 monthscompany details company auxledger description worked with on lots of product on blockchain. bitcoin build wallet and explorer on bitcoin ethereum build wallet and explorer on ethereum blockchain. customize product on ethereum inventory system build smart contract in solidity, deployed in java byte code and on ethereum as well and i have written api in java spring on that and then build front end and called all api audit logger i have audit logger for otc exchange to keep all transaction record in blockchain. doc safe on ethereum i have build an ethereum application to keep documents safe on blockchain and document in encrypted form on server. and explore with litecoin, ripple exchange otc p2p hyperledger fabric ..continue .. company description w",,237
1546,1781_,,"orked with a usa team on blockchain on ethereum, i have designed product on ethereum blockchain, setup private ethereum and bitcoin blockchain. worked on loyalty program system and her system on ethereum network. company erp system, crm for real estate company description at lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system, crm for real estate company. company news portal description on demand product development from client side requirement. like dynamic website content management system where i have designed front end with backend where content of website was manageable from admin panel. news portal news portal where content was in hindi language. i have used html, css, javascript, jdbc, mysql data base. birthday reminder a small web application for birthday reminder, i have used html, css, javascript, jdbc, mysql db. car parking system a web application for management of car parking system, i have used html, css, javascript, jdbc, mysql db. company company portal for employee management for inside company description at united telecom limited ranchi nov 2013 sep 2014 web developer company portal for employee management for inside company. onsite employee, in different different district. and management of all kind of government service like adhar card, birth certificate, pan card tracker etc. technology skill technology blockchain bitcoin, ethereum, ripple, hyperledger fabric block chain private setup of blockchain, node building. smart contract solidity language. smart contract api java spring dapp building node js, react js, express js",,239
1547,1782_,,"skills bitcoin, ethereum solidity hyperledger, beginner go, beginner r3 corda, beginner tendermint, nodejs, c programming, java, machine learning specilaized in brain computer interface, computer networking and server admin, computer vision, data analytics, cloud computing, reactjs, angulareducation details january 2014 to january 2018 bachelor of engineering computer science engineering thakur college of engineering and technology september 2016 to march 2017 dynamic blood bank system mumbai, maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technologies skill details networking exprience 27 months data analytics exprience 11 months computer vision exprience 6 months java exprience 6 months machine learning exprience 6 monthscompany details company zhypility technologies description une 2018 company area business owner amway enterprise limited description business strategizing promotion, analytics and networking terms company virtual description developing prototype of smart india hackthon to deployment level. 3.n",,144
1548,1783_,,"etworking and switch intern bharti airtel private limited mumbai company 1.international research scholar university of rome, tor vergata rome description nov 2017 nov 2017 has done research on reality based brain computer interface and proposed paper in international journal of advanced research ijar 20656 accepted paper by reviewer and smart kisan revolutionizing country ijsrd accepted for publication company description under reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description i was handling group of interns in the marketing and sales team of nearby to promote on all social media platform the nearby products. company promotion and stock marketing drums foods international description company 8.data science and web analytics positron internet virtual description company description i was making people aware about women equality rights and raise voice against violence through various modes of events and other sources of media to help the society. company iit bombay and iit kgp startup description company iit bombay and iit kgp startup description ",,165
1549,1784_,," good logical and analytical skills positive attitude towards solving problems and accepting challenges a team player leader a good organizer presonal details dob 20 07 1995. marital status single.education details july 2015 to june 2018 be electrical pune, maharashtra sinhagad institute ",,41
1550,1785_,,"of technology january 2012 diploma msbte kopargaon, maharashtra, in k.b.p.polytechnic january 2010 ssc s.g.vidyalaya state board testing engineer electrical engineer skill details company details company intelux electronics pvt ltd description 1. power management system testing department",,36
1551,1786_,,"computer proficiency basic ms office powerpoint, word, outlook, excel language known basics of c, cpp, java. basics of networking basics command of linux project details minor project details title applocker for android. project area android application. description applocker provides the protection of the system applications as well as the third party applications installed in the android devices. the password protection is provided with the help of patterns of volume keys. hence, an extra measure of privacy is acquired. major project details title online complaint system for cyber crimes. project area android application description online complaint system for cyber crimes is an android application which will be in use after a person lodged a complaint in police station regarding cyber crime but no action has been taken against it within the prescribed time constraint. such person will directly use this application whi",,141
1552,1787_,,"ch will help him her to directly lodge the complaint to commissioner office and it will get store in the commissioner's database and necessary action will be taken against it. strengths belief in team work both as a team member and a leader. hard and ethical worker.education details january 2013 to january 2016 b.e. yeshwantrao chavan nagpur, maharashtra nagpur university diploma aggregate maharashtra state s.s.c. education nagpur, maharashtra maharashtra state testing engineer skill details android exprience 6 months cpp exprience 6 months database exprience 6 months excel exprience 6 months java exprience 6 months selenium exprience 12 months automation testing exprience 12 months selenium webdriver exprience 12 months manual testing exprience 6 months regression testing exprience 6 monthscompany details company maxgen technologies description i'm a software test engineer working at maxgen technologies from past 1 year.",,136
1553,1788_,,"computer skills proficient in ms office word, basic excel, power point strength hard working, loyalty creativity self motivated, responsible initiative good people management skill positive attitude. knowledge of windows, internet.education details bachelor of electrical engineering electrical engineering nashik, maharashtra guru gobind singh college of engineering and research centre diploma electrical engineering nashik, maharashtra s. m. e. s. polytechnic college testing engineer skill details excel exprience 6 months ms office exprience 6 months word exprience 6 monthscompany details company description department testing responsibilities to check acb and vcb of circuit breaker. following test conducted of circuit breaker as per drawing. 1. to check breaker timing. 2. to check contact resistance using contact resistance meter crm 3. to check breaker insulation resistance ir 4. to check breaker rack out and rack in properly or not. 5. to check closing and tripping operation ",,140
1554,1789_,,"work properly or not. to check and following test conducted in mcc pcc panel. 1. insulation resistance ir test. 2. contact resistance crm test. 3. to check connection on mcc pcc panel as per drawing. to check and following test conducted in transformer. 1. insulation resistance ir test. 2. transformer ratio test. 3. transformer vector group test. 4. magnetic balance test. 5. magnetic current test. 6. to check the transformer tapping remotely as well as manually 7. to check the all alarm and tripping protection command work properly or not as per circuit diagram. to check and test conducted in hv cables. 1. hi pot test. 2. insulation resistance ir test. to check the lv cables using megger ir test to check the relay connections as per circuit diagram. create the defects list which arising during the testing and try to find the solution to minimize the problem. company trans power solutions description lake site co op.soc. adi shankaracharya marg, opp. iit main gate, powai 400076.",,166
1555,1790_,," willingness to accept the challenges. positive thinking. good learner. team player. declaration i hereby declare that the above mentioned information is correct up to my knowledge and i bear the responsibility for the correctness of the above mentioned particulars. date name dongare mandakini murlidhar signature education details june 2015 electronics and telecommunication engineering kolhapur, maharashtra shivaji university june 2012 education secondary and higher secondary b.e. electronics and telecommunication jaywant college of engineering and management testing engineer electronics engineer abacus electronics pvt ltd skill details language c, c exprience less than 1 year months operating systems windows 7 8 nt xp exprience less than 1 year monthscompany details company abacus electronics pvt ltd description duties perform electronic system testing for acceptance, compliance, warranty and other types. develop test plan and procedure for electronic systems. maintain complete and accurate documentations for system testing. analyze and troubleshoot test defect",,146
1556,1791_,,"s in a timely fashion. write system assembly instructions and resolve assembly issues accurately. work with supervisors to plan and coordinate test activities. evaluate system performance and suggest improvements. understand and interpret drawings, schematics, technical manuals and instructions. also performed hardware testing, debugging of hardware pcbs. follow company policies and safely regulations. work with cross functional teams to complete assigned job duties within deadlines. recommend process improvements to enhance testing efficiency. company minilec india pvt ltd , pirangoot. description taking responsibility for the quality of a company s product. working with the departmental manager, production staff and suppliers to ensure quality, they aim to minimize the cost of reworking or waste and maximize customer satisfaction with the product. to establish, implement and maintain quality management system to measure and control quality in the production process. work with the aim that to eliminate the causes of quality issues and reduce the risk of failure.",,153
1557,1792_,,"personal skills quick learner, eagerness to learn new things, competitive attitude, good leadership qualities, ability to deal with people diplomatically. personal dossier fathers name dhanraj wagheducation details january 2012 to january 2016 bachelors of engineering engineering pune, maharashtra pune university january 2012 higher secondary certificate nashik, maharashtra snd college of engineering and research center january 2010 secondary school certificate yeola, maharashtra swami muktanand jr. college hsc maharashtra state board ssc maharashtra state bard be rajapur, uttar pradesh madhyamik vidya mandir rajapur testing and quality control engineer testing and quality control engineer m s rakesh transformer industries pvt. ltd skill details company details company m s rakesh transformer industries pvt. ltd description responsibilities to conduct routine test, type test temperature rise test , special test on transformers as per is iec up to 10 mva 33 kv class preparing of its test reports. routine tests, type tests and special tests as per is 2026, is 1180, is 11171 iec 60076 test manual inspection plans of power transformers, distribution transformers, inverter duty, converter duty, motor duty transformer, furnace transformer, auto transformers, dry type vpi crt lt transformers, special transformers testing remote tap changer cubicle rtcc panel with oltc and its operation ctr, esun mr. functional testing of transformer accessories br, prv, mog, wti, o",,212
1558,1793_,,"ti and its setting in case any failure in testing analyses the root cause and submit the capa assist the customer or their representative at the time of inspection. in process testing of winding, core assembly and core coil assembly. handling 3rd party and government body's inspection. preparation of daily internal testing reports and send to concern. support certification audits iso bis calibration validation of tools, instruments, measuring equipment's suggest the client about proper maintenance of transformer doing all documentation and maintain records and analyze the test results and maintain testing ledger in process quality inspection of winding, core assembly, core coil assembly as per standard and as per organizational norms. pre dispatch quality inspection of complete product. implementation of, why why analysis. company m s silverline electricals pvt. ltd description routine tests, type tests temperature rise test and special tests as per is 2026, is 1180 test manual inspection plans of distribution transformer, power transformer successfully handled responsibilities of erda's testing. on site commissioning of transformer. assist the customer or their representative at the time of inspection. in process testing of winding, core assembly and core coil assembly. successfully handling 3rd party and government body's inspection preparation of daily internal testing reports and send to concern. suggest the client about proper maintenance of transformer",,215
1559,1794_,,"computer skills software knowledge ms power point, ms office, c, protius pcb design , multisim, micro wind, matlab, keil, latex, basic i nternet fundamentals, software and hardware knowledge project details diploma project speed control of dc motor using heart beats. mini project water gardening system using solar panel. final year be project iris recogniti",,54
1560,1795_,,"on system.education details january 2016 be education pune, maharashtra pune university january 2010 ssc maharashtra board quality engineer quality engineer matrix technologies skill details matlab exprience 6 months pcb exprience 6 months pcb design exprience 6 monthscompany details company matrix technologies description company rb electronics description ",,46
1561,1796_,,"skill set os windows xp 7 8 8.1 10 database mysql, sql server 2005, 2008 2012 languages core java web technology html, css testing manual testing, database testing other bug tracking and reporting, end user handling.education details january 2016 mcs pune, maharashtra p.v.p college pravaranagar january 2011 hsc a.k.junior college january 2009 ssc a.k.mahavidyalya jr testing engineer jr testing engineer m tech innovations ltd skill details testing exprience 24 months windows xp exprience 24 months css exprience 6 months database exprience 6 months database testing exprience 6 monthscompany details company m tech innovations ltd description responsibilities analyzing the testing requirements preparing test plans, test scenarios preparing test cases executing the test cases tracking bugs coordinating developers in order to fix it preparing tes",,123
1562,1797_,,"t summary reports reporting quality manager attending meeting projects project name 1.web based time attendance application environment windows 7, vista, windows xp, windows 8, windows 10 clients mccia, sapphire park, bramha suncity, wanless hospital role software testing duration 6 months project name android 1.time attendance application 2.vehicle tracking system 3.vistor management system environment android mobile, android tablet. clients vankan security role application testing duration 6 months project name 1.web based factory automation process 2.web based annual maintenance charges environment windows 7, vista, windows xp, windows 8, windows 10 role software testing duration 6 months project name web based library management system environment windows 7, vista, windows xp, windows 8, windows 10 role software testing duration 6 months",,117
1563,1798_,," good logical and analytical skills positive attitude towards solving problems and accepting challenges a team player leader a good organizer presonal details dob 20 07 1995. marital status single.education details july 2015 to june 2018 be electrical pune, maharashtra sinhagad institute ",,41
1564,1799_,,"of technology january 2012 diploma msbte kopargaon, maharashtra, in k.b.p.polytechnic january 2010 ssc s.g.vidyalaya state board testing engineer electrical engineer skill details company details company intelux electronics pvt ltd description 1. power management system testing department",,36
1565,1800_,,"computer proficiency basic ms office powerpoint, word, outlook, excel language known basics of c, cpp, java. basics of networking basics command of linux project details minor project details title applocker for android. project area android application. description applocker provides the protection of the system applications as well as the third party applications installed in the android devices. the password protection is provided with the help of patterns of volume keys. hence, an extra measure of privacy is acquired. major project details title online complaint system for cyber crimes. project area android application description online complaint system for cyber crimes is an android application which will be in use after a person lodged a complaint in police station regarding cyber crime but no action has been taken against it within the prescribed time constraint. such person will directly use this application whi",,141
1566,1801_,,"ch will help him her to directly lodge the complaint to commissioner office and it will get store in the commissioner's database and necessary action will be taken against it. strengths belief in team work both as a team member and a leader. hard and ethical worker.education details january 2013 to january 2016 b.e. yeshwantrao chavan nagpur, maharashtra nagpur university diploma aggregate maharashtra state s.s.c. education nagpur, maharashtra maharashtra state testing engineer skill details android exprience 6 months cpp exprience 6 months database exprience 6 months excel exprience 6 months java exprience 6 months selenium exprience 12 months automation testing exprience 12 months selenium webdriver exprience 12 months manual testing exprience 6 months regression testing exprience 6 monthscompany details company maxgen technologies description i'm a software test engineer working at maxgen technologies from past 1 year.",,136
1567,1802_,,"computer skills proficient in ms office word, basic excel, power point strength hard working, loyalty creativity self motivated, responsible initiative good people management skill positive attitude. knowledge of windows, internet.education details bachelor of electrical engineering electrical engineering nashik, maharashtra guru gobind singh college of engineering and research centre diploma electrical engineering nashik, maharashtra s. m. e. s. polytechnic college testing engineer skill details excel exprience 6 months ms office exprience 6 months word exprience 6 monthscompany details company description department testing responsibilities to check acb and vcb of circuit breaker. following test conducted of circuit breaker as per drawing. 1. to check breaker timing. 2. to check contact resistance using contact resistance meter crm 3. to check breaker insulation resistance ir 4. to check breaker rack out and rack in properly or not. 5. to check closing and tripping operation ",,140
1568,1803_,,"work properly or not. to check and following test conducted in mcc pcc panel. 1. insulation resistance ir test. 2. contact resistance crm test. 3. to check connection on mcc pcc panel as per drawing. to check and following test conducted in transformer. 1. insulation resistance ir test. 2. transformer ratio test. 3. transformer vector group test. 4. magnetic balance test. 5. magnetic current test. 6. to check the transformer tapping remotely as well as manually 7. to check the all alarm and tripping protection command work properly or not as per circuit diagram. to check and test conducted in hv cables. 1. hi pot test. 2. insulation resistance ir test. to check the lv cables using megger ir test to check the relay connections as per circuit diagram. create the defects list which arising during the testing and try to find the solution to minimize the problem. company trans power solutions description lake site co op.soc. adi shankaracharya marg, opp. iit main gate, powai 400076.",,166
1569,1804_,," willingness to accept the challenges. positive thinking. good learner. team player. declaration i hereby declare that the above mentioned information is correct up to my knowledge and i bear the responsibility for the correctness of the above mentioned particulars. date name dongare mandakini murlidhar signature education details june 2015 electronics and telecommunication engineering kolhapur, maharashtra shivaji university june 2012 education secondary and higher secondary b.e. electronics and telecommunication jaywant college of engineering and management testing engineer electronics engineer abacus electronics pvt ltd skill details language c, c exprience less than 1 year months operating systems windows 7 8 nt xp exprience less than 1 year monthscompany details company abacus electronics pvt ltd description duties perform electronic system testing for acceptance, compliance, warranty and other types. develop test plan and procedure for electronic systems. maintain complete and accurate documentations for system testing. analyze and troubleshoot test defect",,146
1570,1805_,,"s in a timely fashion. write system assembly instructions and resolve assembly issues accurately. work with supervisors to plan and coordinate test activities. evaluate system performance and suggest improvements. understand and interpret drawings, schematics, technical manuals and instructions. also performed hardware testing, debugging of hardware pcbs. follow company policies and safely regulations. work with cross functional teams to complete assigned job duties within deadlines. recommend process improvements to enhance testing efficiency. company minilec india pvt ltd , pirangoot. description taking responsibility for the quality of a company s product. working with the departmental manager, production staff and suppliers to ensure quality, they aim to minimize the cost of reworking or waste and maximize customer satisfaction with the product. to establish, implement and maintain quality management system to measure and control quality in the production process. work with the aim that to eliminate the causes of quality issues and reduce the risk of failure.",,153
1571,1806_,,"personal skills quick learner, eagerness to learn new things, competitive attitude, good leadership qualities, ability to deal with people diplomatically. personal dossier fathers name dhanraj wagheducation details january 2012 to january 2016 bachelors of engineering engineering pune, maharashtra pune university january 2012 higher secondary certificate nashik, maharashtra snd college of engineering and research center january 2010 secondary school certificate yeola, maharashtra swami muktanand jr. college hsc maharashtra state board ssc maharashtra state bard be rajapur, uttar pradesh madhyamik vidya mandir rajapur testing and quality control engineer testing and quality control engineer m s rakesh transformer industries pvt. ltd skill details company details company m s rakesh transformer industries pvt. ltd description responsibilities to conduct routine test, type test temperature rise test , special test on transformers as per is iec up to 10 mva 33 kv class preparing of its test reports. routine tests, type tests and special tests as per is 2026, is 1180, is 11171 iec 60076 test manual inspection plans of power transformers, distribution transformers, inverter duty, converter duty, motor duty transformer, furnace transformer, auto transformers, dry type vpi crt lt transformers, special transformers testing remote tap changer cubicle rtcc panel with oltc and its operation ctr, esun mr. functional testing of transformer accessories br, prv, mog, wti, o",,212
1572,1807_,,"ti and its setting in case any failure in testing analyses the root cause and submit the capa assist the customer or their representative at the time of inspection. in process testing of winding, core assembly and core coil assembly. handling 3rd party and government body's inspection. preparation of daily internal testing reports and send to concern. support certification audits iso bis calibration validation of tools, instruments, measuring equipment's suggest the client about proper maintenance of transformer doing all documentation and maintain records and analyze the test results and maintain testing ledger in process quality inspection of winding, core assembly, core coil assembly as per standard and as per organizational norms. pre dispatch quality inspection of complete product. implementation of, why why analysis. company m s silverline electricals pvt. ltd description routine tests, type tests temperature rise test and special tests as per is 2026, is 1180 test manual inspection plans of distribution transformer, power transformer successfully handled responsibilities of erda's testing. on site commissioning of transformer. assist the customer or their representative at the time of inspection. in process testing of winding, core assembly and core coil assembly. successfully handling 3rd party and government body's inspection preparation of daily internal testing reports and send to concern. suggest the client about proper maintenance of transformer",,215
1573,1808_,,"computer skills software knowledge ms power point, ms office, c, protius pcb design , multisim, micro wind, matlab, keil, latex, basic i nternet fundamentals, software and hardware knowledge project details diploma project speed control of dc motor using heart beats. mini project water gardening system using solar panel. final year be project iris recogniti",,54
1574,1809_,,"on system.education details january 2016 be education pune, maharashtra pune university january 2010 ssc maharashtra board quality engineer quality engineer matrix technologies skill details matlab exprience 6 months pcb exprience 6 months pcb design exprience 6 monthscompany details company matrix technologies description company rb electronics description ",,46
1575,1810_,,"skill set os windows xp 7 8 8.1 10 database mysql, sql server 2005, 2008 2012 languages core java web technology html, css testing manual testing, database testing other bug tracking and reporting, end user handling.education details january 2016 mcs pune, maharashtra p.v.p college pravaranagar january 2011 hsc a.k.junior college january 2009 ssc a.k.mahavidyalya jr testing engineer jr testing engineer m tech innovations ltd skill details testing exprience 24 months windows xp exprience 24 months css exprience 6 months database exprience 6 months database testing exprience 6 monthscompany details company m tech innovations ltd description responsibilities analyzing the testing requirements preparing test plans, test scenarios preparing test cases executing the test cases tracking bugs coordinating developers in order to fix it preparing tes",,123
1576,1811_,,"t summary reports reporting quality manager attending meeting projects project name 1.web based time attendance application environment windows 7, vista, windows xp, windows 8, windows 10 clients mccia, sapphire park, bramha suncity, wanless hospital role software testing duration 6 months project name android 1.time attendance application 2.vehicle tracking system 3.vistor management system environment android mobile, android tablet. clients vankan security role application testing duration 6 months project name 1.web based factory automation process 2.web based annual maintenance charges environment windows 7, vista, windows xp, windows 8, windows 10 role software testing duration 6 months project name web based library management system environment windows 7, vista, windows xp, windows 8, windows 10 role software testing duration 6 months",,117
1577,1812_,," good logical and analytical skills positive attitude towards solving problems and accepting challenges a team player leader a good organizer presonal details dob 20 07 1995. marital status single.education details july 2015 to june 2018 be electrical pune, maharashtra sinhagad institute ",,41
1578,1813_,,"of technology january 2012 diploma msbte kopargaon, maharashtra, in k.b.p.polytechnic january 2010 ssc s.g.vidyalaya state board testing engineer electrical engineer skill details company details company intelux electronics pvt ltd description 1. power management system testing department",,36
1579,1814_,,"computer proficiency basic ms office powerpoint, word, outlook, excel language known basics of c, cpp, java. basics of networking basics command of linux project details minor project details title applocker for android. project area android application. description applocker provides the protection of the system applications as well as the third party applications installed in the android devices. the password protection is provided with the help of patterns of volume keys. hence, an extra measure of privacy is acquired. major project details title online complaint system for cyber crimes. project area android application description online complaint system for cyber crimes is an android application which will be in use after a person lodged a complaint in police station regarding cyber crime but no action has been taken against it within the prescribed time constraint. such person will directly use this application whi",,141
1580,1815_,,"ch will help him her to directly lodge the complaint to commissioner office and it will get store in the commissioner's database and necessary action will be taken against it. strengths belief in team work both as a team member and a leader. hard and ethical worker.education details january 2013 to january 2016 b.e. yeshwantrao chavan nagpur, maharashtra nagpur university diploma aggregate maharashtra state s.s.c. education nagpur, maharashtra maharashtra state testing engineer skill details android exprience 6 months cpp exprience 6 months database exprience 6 months excel exprience 6 months java exprience 6 months selenium exprience 12 months automation testing exprience 12 months selenium webdriver exprience 12 months manual testing exprience 6 months regression testing exprience 6 monthscompany details company maxgen technologies description i'm a software test engineer working at maxgen technologies from past 1 year.",,136
1581,1816_,,"computer skills proficient in ms office word, basic excel, power point strength hard working, loyalty creativity self motivated, responsible initiative good people management skill positive attitude. knowledge of windows, internet.education details bachelor of electrical engineering electrical engineering nashik, maharashtra guru gobind singh college of engineering and research centre diploma electrical engineering nashik, maharashtra s. m. e. s. polytechnic college testing engineer skill details excel exprience 6 months ms office exprience 6 months word exprience 6 monthscompany details company description department testing responsibilities to check acb and vcb of circuit breaker. following test conducted of circuit breaker as per drawing. 1. to check breaker timing. 2. to check contact resistance using contact resistance meter crm 3. to check breaker insulation resistance ir 4. to check breaker rack out and rack in properly or not. 5. to check closing and tripping operation ",,140
1582,1817_,,"work properly or not. to check and following test conducted in mcc pcc panel. 1. insulation resistance ir test. 2. contact resistance crm test. 3. to check connection on mcc pcc panel as per drawing. to check and following test conducted in transformer. 1. insulation resistance ir test. 2. transformer ratio test. 3. transformer vector group test. 4. magnetic balance test. 5. magnetic current test. 6. to check the transformer tapping remotely as well as manually 7. to check the all alarm and tripping protection command work properly or not as per circuit diagram. to check and test conducted in hv cables. 1. hi pot test. 2. insulation resistance ir test. to check the lv cables using megger ir test to check the relay connections as per circuit diagram. create the defects list which arising during the testing and try to find the solution to minimize the problem. company trans power solutions description lake site co op.soc. adi shankaracharya marg, opp. iit main gate, powai 400076.",,166
1583,1818_,," willingness to accept the challenges. positive thinking. good learner. team player. declaration i hereby declare that the above mentioned information is correct up to my knowledge and i bear the responsibility for the correctness of the above mentioned particulars. date name dongare mandakini murlidhar signature education details june 2015 electronics and telecommunication engineering kolhapur, maharashtra shivaji university june 2012 education secondary and higher secondary b.e. electronics and telecommunication jaywant college of engineering and management testing engineer electronics engineer abacus electronics pvt ltd skill details language c, c exprience less than 1 year months operating systems windows 7 8 nt xp exprience less than 1 year monthscompany details company abacus electronics pvt ltd description duties perform electronic system testing for acceptance, compliance, warranty and other types. develop test plan and procedure for electronic systems. maintain complete and accurate documentations for system testing. analyze and troubleshoot test defect",,146
1584,1819_,,"s in a timely fashion. write system assembly instructions and resolve assembly issues accurately. work with supervisors to plan and coordinate test activities. evaluate system performance and suggest improvements. understand and interpret drawings, schematics, technical manuals and instructions. also performed hardware testing, debugging of hardware pcbs. follow company policies and safely regulations. work with cross functional teams to complete assigned job duties within deadlines. recommend process improvements to enhance testing efficiency. company minilec india pvt ltd , pirangoot. description taking responsibility for the quality of a company s product. working with the departmental manager, production staff and suppliers to ensure quality, they aim to minimize the cost of reworking or waste and maximize customer satisfaction with the product. to establish, implement and maintain quality management system to measure and control quality in the production process. work with the aim that to eliminate the causes of quality issues and reduce the risk of failure.",,153
